id	num_of_genes	pos_rel_genes	neg_rel_genes
C118739	1958	1,22848,16,18,24,23461,5244,10257,653190,9619,116236,171586,84129,9744,39,51,55289,54,2180,6296,59,70,51412,87,93,94,100,8038,10863,170691,80070,56999,92949,57188,113,117,125,55256,136,150,122622,192670,10555,54806,79026,113146,199,9131,55966,84962,205,122481,8165,1645,1646,10000,213,8854,220,219,160428,247,240,80216,259,139285,283,51129,287,288,56172,126549,253650,23243,79722,22881,56899,63982,121601,84168,118429,301,311,302,307,308,10053,130340,8120,321,323,147495,83464,9582,348,81575,116985,83478,23092,9411,143872,394,64333,397,26084,50650,403,10123,221079,55130,9915,406,408,91947,414,340075,170302,55616,51666,8623,440,54829,445,460,80816,54454,22809,51062,57205,489,9914,23545,245973,538,5205,148229,79895,57099,567,8706,84002,93010,79870,23621,25825,9532,55024,55509,29994,27113,92482,27241,55653,53335,10018,79370,54880,57673,79656,221336,54831,266675,340542,27319,636,638,330,655,168667,658,54796,140707,1620,54014,54836,11118,11149,84419,146556,64073,114898,84417,79074,388969,84281,79669,727,116328,84688,84909,84267,203228,771,377677,762,773,8913,781,783,199731,10203,83698,55450,55832,827,10753,29775,833,9607,858,865,23624,869,147381,874,875,23468,93233,152206,64753,115948,56936,152137,26112,151887,6347,10344,890,595,9134,901,54619,904,905,2826,135228,9936,1043,83692,978,8556,148170,56990,55536,64866,1009,1010,1016,1004,1006,1007,51755,1018,8999,1026,1027,1030,1033,55573,9425,1051,10658,10659,56853,201161,153241,95681,1066,1675,8837,84952,10669,79094,400916,1113,140578,91851,1136,55584,1140,1143,51363,9435,10164,83539,148113,10370,23122,1188,9076,5010,137075,1366,6320,160364,348174,9976,1047,9022,25932,54102,79745,79789,81570,1191,27098,116173,152189,84518,22866,1264,4849,10330,1268,25927,1272,11064,23242,1301,1302,1305,7373,1307,1277,1278,81578,169044,1280,1289,50509,1291,1293,1296,1297,1298,1299,81035,51226,7464,1353,64506,22849,1368,131034,55313,1373,1374,54504,119587,1379,1380,1381,153222,8804,1396,9244,54677,55118,1410,51084,1428,51380,1488,1486,140690,1491,115908,1496,56998,1501,1508,1512,1515,613212,8029,8452,50624,1524,3627,6387,6374,7852,80319,51523,1534,79901,54205,23191,1543,1591,1592,29785,23500,1602,51339,9802,1618,1628,1630,341019,9201,166614,1634,51181,23564,1644,115265,10521,50619,1670,1672,8560,57706,163486,79958,64798,8526,160851,139189,10202,9249,22907,79132,56616,1730,11083,1733,1735,388650,9077,22894,84976,1741,8788,28514,1748,1750,11144,1761,58524,1657,27019,54788,10049,1776,1777,1759,26052,1789,8448,1794,80005,57572,85440,220164,64180,1803,151871,340168,1805,55332,147409,50506,11221,80824,54935,1846,1847,574029,51143,55840,124454,64641,253738,10148,84650,1889,10455,1896,1906,1910,1917,80258,80303,1942,1946,1948,23167,1950,51162,133584,54583,1960,1961,30846,30844,440275,10480,1993,1995,1999,2000,2004,22936,80237,55531,54898,26610,84034,2012,2013,2018,23052,2026,2027,2028,22875,133121,2029,285203,2033,23136,54566,57669,80314,26122,4072,2041,2042,2043,2045,2046,79852,2057,1833,51752,2065,23085,157697,23071,51359,30816,790952,54845,80004,80712,83850,55500,64850,2115,2118,118460,23086,2070,7430,2161,2150,2151,2153,79152,2172,55179,642273,63901,92689,116496,148753,151647,54757,56975,54097,163933,26240,151354,92565,55711,10160,9855,355,120114,54751,2199,10516,129804,2200,144699,146330,64839,26223,26224,26232,26268,51077,2222,2232,2235,55612,83706,55079,152273,2256,9965,2247,2249,2253,143282,2260,2261,29109,84929,27145,24147,51303,55033,51661,11328,2317,23769,23768,342184,2330,2331,2335,84624,22862,64778,2353,8061,2297,27022,8928,2302,668,80020,80144,23401,55691,23732,10129,10468,11167,100302692,2521,2526,8087,53827,11211,2535,7976,7855,8323,8324,8325,2549,2558,2560,2562,2563,2567,2571,2572,4616,51083,2581,2584,55568,79695,79623,2591,11226,85569,2596,2619,10634,8522,2625,2628,2632,2635,2637,25801,23464,79571,2644,2730,78997,9518,54857,81544,9945,2674,2676,2678,84514,64599,2695,2700,2705,2706,125111,80318,113263,342035,11010,169792,2743,2745,2747,2760,29926,2766,2778,54331,2792,55105,2719,10082,23171,170589,2823,2824,151556,26996,23432,54328,2845,63940,26585,64388,2890,23426,2870,2912,2922,23199,2932,2934,119391,219409,84163,121355,55766,9555,55506,9421,404037,3038,3046,3050,54985,3055,10021,10866,3065,9734,139324,50865,57493,113802,9843,51191,55008,388585,8820,3074,23462,23493,3077,138050,55733,3087,11112,7290,3008,8334,3017,8349,8290,121504,3097,59269,3098,3106,3107,3108,3109,3111,3113,3116,3119,3133,3134,3135,3142,3149,54511,3156,3157,3158,3162,112817,57594,51361,100124700,3198,3231,3237,51440,84842,3248,3257,57110,117245,8739,64342,9953,222537,90161,266722,3291,8630,7923,3283,3298,259217,116835,3306,22824,3313,26353,10553,3359,3373,3383,3384,3385,3386,3399,3419,3422,3620,10437,10410,3458,163702,55081,10642,3488,3490,347252,152404,121457,22807,3588,3589,55540,54756,8809,3552,11141,53833,9466,3560,3570,387597,3613,64423,54556,83729,3635,3638,3653,64799,8826,10788,51135,64207,79192,153572,79191,10265,9636,3669,3671,140862,79763,51477,3672,22801,3680,3684,3685,3693,3696,80760,9452,3708,3710,3718,9832,3720,221895,122953,3728,25959,8850,23522,11143,83473,84541,3736,7881,3749,3751,10008,3760,3761,3775,54207,9424,3781,3783,3784,3790,343450,115207,79047,23135,80853,3791,23303,56992,55614,221458,90990,84634,3815,4254,55857,11278,28999,9314,687,57626,57565,23276,54800,283212,57542,51088,55975,5655,11202,3818,346689,85442,25984,3855,3856,3897,54596,26013,144811,114294,3915,10319,3920,27074,55915,113251,51574,143903,167691,254251,197021,197257,26119,51176,93273,3956,3958,8549,9355,89884,431707,3977,3980,51474,9516,167410,3998,64788,4001,55885,8543,84708,84171,23566,54947,254531,23175,4023,9227,23143,57622,29967,4036,116135,64101,56262,84230,9208,79705,54674,4045,51691,4053,4065,4067,27076,57151,11178,10586,346389,140733,4094,9935,4108,9863,260425,4117,114569,378938,84441,4122,81631,5608,10746,4217,9064,11184,5602,5603,5599,10982,64757,54996,441061,51257,115123,92979,4082,4139,91862,4145,4148,9782,4151,8932,10150,55796,154141,4162,23263,4170,55283,4199,10873,2122,9282,84935,84466,254528,4211,4222,4232,79006,196410,92312,84206,9848,9927,84709,4256,4258,8190,440823,100507436,84953,4277,58526,54069,197259,51085,166785,4311,4325,4313,64386,4318,55329,55034,9643,9526,116535,57591,10943,253827,4485,4487,4488,4493,4494,4495,4496,4501,4502,4522,25902,10797,10903,4547,57509,23281,200958,4585,389125,93343,89853,4084,439921,54587,4602,4606,4627,93408,10398,29116,4651,4430,4642,4645,93649,26509,91977,23040,23138,10003,4664,64859,4669,162417,4671,79923,54187,89796,4681,100132406,83988,57552,56926,10499,135112,374383,4693,9348,55471,4707,283131,10529,64168,4739,4744,4747,4741,257194,54492,4761,63974,4763,4772,4773,4776,9603,4781,4782,25791,4808,51199,85409,159296,22871,57555,57486,51314,9111,349565,54981,27231,10874,4837,64127,9241,51491,115677,4853,266743,10886,80896,4884,4885,23467,4852,4887,1728,4835,7181,7025,7026,2908,4897,9315,4900,203447,51299,8829,8828,4902,8439,59277,4915,4925,4942,23363,55753,55239,4968,8473,729082,10439,118427,56944,167826,115209,9480,4978,23596,4986,10133,5005,114884,56957,5026,8974,8106,29763,9506,5053,56924,23022,342979,25891,89932,5069,54852,64761,55742,23598,5076,5077,5080,5089,84105,57575,27253,54510,64881,5100,5101,115294,5126,27250,10846,5139,5140,5142,9659,5151,5154,10954,9124,27295,8572,9260,10630,5173,53918,8864,5194,51555,5196,5214,80055,5236,1911,1912,51105,22822,7262,8929,57157,55022,128344,118788,5290,5291,5293,5295,8503,23533,5292,11040,8396,51268,91461,63876,8502,81579,11145,5320,50487,5321,7941,10761,5328,5336,23007,5337,200150,59339,65977,57664,58473,57480,25894,130271,389072,5340,51090,5352,5355,5358,5359,5360,57125,10154,5366,56937,5375,80339,55163,10622,5444,64208,10631,25833,5454,5460,5462,5465,133522,5473,8499,57460,333926,152926,10848,94274,84152,79660,55607,5522,55844,5530,57718,84366,360205,63978,63976,11107,5549,9581,144165,5563,5567,5578,5580,5587,5618,3275,5621,10544,5625,84432,60675,5627,25766,222171,5638,79056,80863,5396,10279,11098,260429,5652,158471,5696,5698,118672,9051,5727,139411,9536,145482,5743,11099,84867,5800,5806,29942,8123,29108,5836,84795,23475,80223,84440,64284,22931,55647,51715,5873,11031,9363,5864,9910,5880,57186,23108,5910,5919,5922,158158,221002,5924,10235,65997,51285,283349,83593,30062,5928,146713,54033,282996,221662,58517,54502,5937,116362,11030,348093,11123,57333,343035,201299,9985,8434,83998,5970,5979,5991,28984,23179,57139,285704,9104,8601,6000,54509,23433,85415,253260,83547,196383,22999,9783,54453,54101,6019,196475,255488,285498,57674,54894,6091,6092,4919,84268,9501,6160,54913,55197,56475,6210,6229,58528,6237,6238,89765,221421,340419,6252,84816,132112,10900,6263,6281,6284,6275,6277,6285,6286,1901,1903,53637,27164,25939,6304,81846,6309,49855,51435,6319,29106,117156,29970,6322,6323,6327,6340,59342,9805,57758,222663,10484,9871,8991,7869,9723,9037,54437,57556,80031,57337,22929,51091,23157,27230,387923,5104,6906,5272,5054,91404,80854,124925,26470,57713,2810,6423,81855,6444,84251,23678,166929,130367,10019,10045,400745,6457,30011,57630,6461,53358,387914,59307,26037,4990,201780,84561,26266,51296,117247,151473,9123,26503,57084,6571,116843,80704,6505,85413,51310,57419,8604,253512,51312,28965,154091,6515,169026,23169,340146,92745,23516,6519,6520,84102,8501,29015,55244,83959,9497,113278,6529,56301,23657,84889,8140,6543,6553,133308,28231,353189,91607,55106,162394,114798,4087,4092,4093,57228,6595,64093,64094,6609,64754,6619,6622,9627,692236,6638,6640,6645,29887,6646,8835,9021,114815,6652,6655,25928,6656,6664,6658,6659,6660,55553,30812,221833,9576,9043,64847,10290,6691,6695,10418,10252,57213,9517,80763,55133,8406,27286,84530,140809,23635,6752,84620,81849,8128,10274,57559,6770,6774,6777,6778,6781,8614,26872,261729,55240,83931,81551,219736,90529,64220,6801,55014,55359,23213,6817,6799,6819,6820,56241,6840,23075,6850,9145,9144,9143,8871,23336,11346,11276,23208,51760,127833,9066,143425,84958,54843,6863,6867,6876,8407,29114,85461,6890,6891,55080,23435,6897,57465,23158,6915,123036,285343,6920,6943,83439,10312,6997,91646,23424,26011,26136,54997,54790,56154,7020,29842,7029,7942,7031,7032,7980,7041,7052,83591,79725,117145,9473,7066,7068,79875,7070,92610,91151,10469,7078,7079,257000,25976,27134,7089,7091,7093,9032,222068,50999,23671,81615,130827,399474,374882,79583,161291,140738,113452,92162,51754,259236,7111,28983,11013,286527,83857,160335,54495,3371,7127,8797,8794,4982,8744,23043,64102,63923,7137,7138,3842,23112,9760,84969,27324,8626,7162,53373,219931,7163,7168,7169,388630,8717,643749,9697,28951,57761,10346,91107,117854,81786,388610,8989,7225,80036,54795,7227,128553,23555,7273,94015,7280,10382,10628,7305,55075,84959,7325,7328,51465,90025,7360,7368,219699,57578,85451,10083,29761,57646,55031,25862,8239,8433,10791,9218,22846,79805,7421,7422,27287,79674,389136,23001,144406,58189,10406,11197,644150,79971,65267,7472,7482,54361,81029,7478,51741,7494,6375,7499,7504,114786,23039,7518,29799,284273,7535,65986,7704,26137,340554,85463,55906,57683,340481,6935,80108,132625,55734,11244,22882,7545,7547,64393,51364,10771,7690,7707,90338,162979,7581,151126,79750,252884,80818,168544,84858,25925,51385,144348,7637,81931,7746,57643	4607,5176,57093,124872,387357,7577,57597,3227,9258,22914,4152,7417,347736,4296,80762,93659,3219,79643,120,8639,55698,10071,54968,126129,56897,79953,374393,26762,4988,339451,8351,8293,5681,6829,79058,80350,123355,6888,124626,1369,116285,29102,40,23659,285834,245806,131669,10795,84196,55635,64359,10847,28755,58478,84570,6383,55274,832,26276,6404,50632,808,400818,11103,54700,23270,6117,3709,3234,3703,79446,8431,64285,3148,11142,4250,8563,7385,25831,162466,202051,4983,56849,51063,199857,23463,57062,7571,3502,9338,255926,6672,160728,153768,2907,85478,56940,5861,8092,51306,5165,23246,8994,114571,7705,3663,1725,2166,1149,2844,85444,92797,9847,1356,146862,22863,55201,4293,64167,60467,164656,9459,80014,7057,4059,7323,140,9447,23406,763,4778,170506,78989,3094,1891,114791,26958,92749,10673,54766,171389,58538,55236,8741,3780,252969,286144,1808,4116,5550,337876,23098,5223,85313,84866,51192,6155,3551,1852,23576,55207,9096,23390,55293,55486,10171,10491,3004,10278,80352,11322,8533,65258,1349,7846,51341,23519,128637,8819,6611,6302,116372,113220,5288,1605,972,25792,5372,79618,402778,3092,7001,3810,7726,11252,5713,1770,116832,430,8301,26508,23642,6772,10497,10013,23523,84000,5455,5238,347,54822,440574,10291,680,100125288,5932,81833,7920,9318,3467,7048,80781,432,3120,10424,25973,256356,7525,84676,51513,1056,340205,3355,55312,23404,3236,6043,22919,23091,92129,2167,57582,10970,6671,7386,3360,5651,5032,10092,23023,10721,54739,3683,55751,116461,25924,54942,9968,124599,3606,221400,434,2952,4005,28526,4101,10295,79863,84957,541466,121274,11074,7102,4646,84955,7678,2155,3178,124602,80728,6198,5909,84901,138948,846,417,284654,412,126074,129868,9277,9563,5575,6102,5008,55630,8808,3805,101,4619,203547,353514,57115,3713,10871,26051,3026,51227,71,1075,57519,29909,5539,115584,2866,146691,129880,219771,1008,3177,1203,5577,9678,27242,122876,4048,5930,389289,369,9587,60496,5538,57798,6558,3735,113675,60598,23287,84100,51805,85456,4537,23498,1267,26225,64395,79077,124093,28987,10365,11056,2555,79109,5347,405,1183,27180,1729,1528,27339,9170,3455,2131,25865,80315,56413,79188,79156,8576,26267,29113,54879,29855,3206,84647,1635,6507,2306,56916,552900,7580,5540,2868,55812,64063,3836,334,79155,81629,9319,2034,4851,83990,168448,3445,55006,55588,887,81929,6446,55784,8669,84317,10987,84875,7341,11148,65268,30012,9815,51144,23443,3590,57570,286827,6274,326625,222236,55650,1068,7534,4515,159963,10786,2865,3849,23141,8703,26033,1527,5950,8914,285527,1137,84539,5609,5788,23197,5780,10735,6209,80777,373,8936,8326,11336,57530,26127,2956,11034,9508,26575,9748,64111,9120,1238,286133,8702,337867,3912,90226,55437,4815,677798,58157,1879,81793,10538,30008,65055,23256,51079,1022,54941,125965,3777,22850,5382,9479,221476,23173,1745,488,7098,259266,2673,84188,2162,50640,257203,5243,164380,6967,56180,23550,1240,116143,134429,7044,1158,952,4702,56647,9388,351,597,124935,8079,5451,11102,59344,28982,10215,120227,11213,10213,5495,8800,401505,11325,55186,64067,347902,54545,56288,2984,85025,51635,51726,60672,3803,80119,23683,5128,2897,7634,2993,1262,80169,26039,341,27296,23553,55677,256536,4758,7038,154664,63892,55193,26548,3268,54474,116228,51389,57505,11199,11082,201163,84174,85479,11315,5911,23418,10095,55226,122416,23478,2312,7097,170575,133418,1161,7991,8861,30833,79612,407975,91752,1793,5877,9342,3308,57801,7965,5977,4804,148867,10973,126393,6207,375318,23592,84524,11052,10644,4321,6499,100506742,146664,57534,81623,51123,652,6631,57715,5594,23310,5443,7378,9087,10599,54957,2565,126668,400258,4850,6288,63967,1690,6037,9922,80150,53947,22901,10814,9742,51378,60487,51562,4924,117178,823,8674,284486,9990,112609,7716,3208,80114,11014,5833,54965,3963,406948,830,925,83871,10840,2547,353497,64746,255189,8403,659,2110,8675,26818,191585,6156,90693,221496,5450,1606,55124,2134,51693,10892,1893,170679,26280,55190,5464,5143,1357,94241,10200,58527,3036,9722,5031,79158,844,51327,58488,7461,57665,9859,120526,6746,5275,144568,147744,493753,51271,912,9735,8988,55611,54961,403341,3228,8650,56920,4829,80317,81031,2652,10116,84705,2963,492311,23176,55182,84971,56913,51156,146279,55690,2356,4046,51729,161742,10280,9833,51225,10273,8738,6717,84988,6002,57026,51147,79003,11094,55640,5881,5961,22852,3151,10161,338440,114803,51506,203102,5317,727764,54875,11259,5049,729230,338557,144455,4062,3249,222662,23643,9172,4792,9500,5746,4931,57414,3692,10245,283629,219770,55156,259249,23137,3035,55676,26747,5693,6938,6518,583,6224,338322,9197,54579,102,8493,7442,1595,54471,57180,25836,1088,4245,54716,84159,130617,6573,201294,55530,115019,8803,1404,79621,5458,2543,948,51744,9496,5534,8490,83940,5020,3263,92736,11011,146894,26254,1809,84132,51231,2128,2140,9903,26952,4439,134526,4833,1359,54536,161424,3352,23585,221409,3779,161198,64794,26135,29896,9429,54505,10972,7342,64343,51014,3985,3187,9525,57135,6892,55507,633,4976,51073,7789,6884,7533,55011,4589,134466,340371,64837,81611,7170,30818,2346,3190,10047,154,23483,118813,201255,60314,10951,60678,57109,8857,84701,2997,2488,56474,65108,23414,414301,2520,9931,51297,8608,1667,25804,123264,8663,3202,5650,113130,7592,23439,25782,3199,5158,196394,96626,122664,864,84327,201456,160287,124857,10327,123872,472,83719,9383,4947,340602,1153,4600,56169,4644,1178,9375,203100,89866,4879,6843,123879,1388,10525,51031,22932,9093,375449,255231,217,729359,54107,51652,222894,10249,8711,319101,150274,140465,5499,4352,6648,201626,777,23367,9361,731,53828,9177,5145,374955,80332,7462,79657,22987,6527,7507,8529,3704,534,3612,145264,26258,115548,22982,11077,6305,1382,64976,9129,79171,115286,9169,4133,51161,91574,54538,339829,1514,118856,51167,4677,1582,375757,339390,7840,84328,8636,3032,9313,7596,57795,8776,84798,26034,4060,25828,7105,10551,55586,90427,195828,79036,54922,1967,4690,64789,11171,2248,83643,6839,65084,9646,55135,9223,3993,6603,4504,79104,991,8368,1376,57820,2935,126792,11269,4541,752,9695,729582,3839,83853,2494,54984,1581,705,4692,4775,8449,2693,27243,10611,23590,3681,10287,6591,80095,9794,51282,2639,115330,6249,757,89795,85416,87178,286676,54210,740,322,22915,57473,5692,2709,28954,4259,10637,79039,22821,8476,8851,572,55120,2319,23089,824,84467,10134,587,347734,4811,10316,63929,57727,84722,3543,1506,23600,5795,4239,140679,5741,25875,51665,284366,1104,51450,51528,1041,93100,126638,27240,2242,26780,11020,6175,200186,170482,54477,85302,56955,4848,51438,64834,83479,2230,11001,90655,1234,54626,55290,10425,5888,23370,26524,23203,2953,8320,10236,3213,84249,7691,5871,29079,5267,2202,221830,10395,58505,2538,203523,51298,2332,54665,25946,51246,10573,9290,64321,9625,6795,4035,10902,5886,84914,221035,27023,79811,56302,11005,29100,84106,55301,9025,6173,92521,2107,26770,775,388552,9031,6385,55117,23026,8295,7134,84075,22795,22798,8766,1469,23087,10417,5500,379,51059,8690,84898,51538,10635,57096,3171,2626,4704,353274,65110,80224,112752,84458,164,1179,11281,5874,84166,3439,5496,1500,79810,5757,667,146852,79172,474,286053,7021,152302,8369,5155,3354,4973,26085,2913,4624,84073,58513,10419,9465,5045,3973,2252,6947,91156,127343,340348,4796,53344,28638,3808,5414,161823,79672,6869,64151,4166,6547,5799,8372,50805,23316,23779,6125,2146,10655,80263,10282,90952,60529,3562,29843,84636,79727,4210,10404,55559,114801,55504,5962,10085,114299,7109,57721,375748,54535,50833,54934,5582,90390,23645,9048,2444,9804,149428,83982,2806,766,64135,256710,8292,339366,2124,1952,1142,1826,9675,55357,2527,6714,84623,10072,85320,1844,81559,7498,8895,2286,79048,113189,255061,7763,1655,9925,22868,8891,79955,26024,3690,1019,150737,80830,23019,1270,10111,5476,29928,150696,10621,5420,4868,3601,9394,154796,80381,29999,3792,7743,54456,9732,6614,10254,8019,50937,1877,23268,222642,6248,9530,57634,6932,57117,3636,6678,2783,8477,58531,642636,5129,8216,221687,22861,7277,677792,25803,10335,2653,54994,1617,56246,163786,25839,55510,266812,57048,8468,8581,79143,282617,342371,10325,7431,10907,441951,83737,93129,25809,7142,6271,8170,81851,150372,6665,8515,5083,283518,6004,116113,285973,55140,28973,11179,253430,51138,25956,23067,9049,26091,55200,4071,5515,285671,7013,8638,10483,3569,256126,3581,6143,23615,2799,9679,11235,55872,6745,571,90196,54363,896,8500,26748,79258,54802,6818,85865,2812,4163,51066,5157,54737,8780,8790,158584,1540,196264,9128,6294,29789,9203,22836,80149,401115,4771,116933,10879,9191,5373,83597,149111,100137049,8727,4869,5367,2580,3748,26166,9604,6650,27122,10661,10643,10457,3183,9798,83594,10067,9437,3991,8658,57786,677766,9630,164592,55802,10513,1038,57146,406907,29969,10137,113510,732253,54498,3567,3945,11215,57829,255520,5728,81494,89778,374860,129401,129831,56731,4638,2990,170690,6119,8567,266,93426,2139,1520,283463,6132,8941,28957,8270,8767,5339,80201,5542,94097,8445,150223,1802,27123,79634,4513,3673,11264,84552,4678,407021,2214,4436,54514,493829,2900,10713,1281,51594,5754,51004,7552,5306,51251,5255,793,23559,55534,126205,83540,440279,79956,151056,2123,30819,200350,765,3727,8655,55803,4948,7322,582,80312,400569,196883,7270,152,10345,79980,54890,9807,84951,253980,56983,8875,5896,55152,6048,4862,7326,8785,54938,5763,221955,4817,55660,1050,6586,4057,54584,7818,162681,23587,284111,80185,317719,65117,28996,65992,30009,28232,2589,3351,51092,199746,7004,8399,136647,389170,139135,29947,55814,3622,120065,55364,81930,2648,54763,27102,1459,25837,11285,10691,4192,525,10884,54873,9934,10107,9253,123096,9978,3778,58506,2058,1196,169355,9829,5813,3579,653145,25890,8726,387521,285987,84140,154288,4040,5593,291,23198,151516,780853,2892,2108,6554,10693,10152,28516,26155,5901,481,136319,221935,338328,5160,57147,8553,23180,55791,56062,146760,1673,9540,2298,4974,33,55352,114826,27285,25996,80336,54112,2006,6164,340061,6157,8450,1145,51550,9971,160365,25923,706,90410,22981,10614,60592,6692,168507,92345,151987,114132,339896,9853,9629,921,4091,619571,51065,1412,5686,85462,5133,4337,23357,284403,3605,83648,30834,10781,10079,9796,23245,10665,729857,6038,51366,64756,22920,10096,119710,10949,7703,4548,9688,90342,22934,83884,889,10888,4041,5701,8555,2893,10747,5837,8624,1613,6815,79977,51478,29988,10255,5092,9368,90313,81602,5024,51602,55835,10481,9552,79800,4135,656,51274,23637,10930,151306,23788,7347,5457,10567,23595,340273,131118,8682,27257,400506,2114,11119,92667,6881,23677,5427,200081,10725,4314,50613,10869,595097,4604,51124,10328,9972,10490,10936,79065,6633,675,686,65123,83693,57595,10230,5982,266740,10575,23759,1944,23389,57222,357,6407,4597,55723,11093,5915,122525,9569,206358,4295,115701,5434,57644,7177,3161,114908,6668,26097,1587,152002,57610,201176,7298,91663,55780,26035,55366,9962,5959,23274,4620,123016,1556,5021,55347,2267,5903,80331,10397,55320,7511,54487,3181,79647,6182,148,4584,6857,25929,283375,3809,9053,55143,119392,8082,8633,3222,9919,886,159,5999,5446,7809,26284,23352,54742,157739,200931,285025,782,9542,54851,387758,4946,8972,30014,138429,10459,9271,10813,57379,6017,381,140612,28986,10594,2882,55805,25820,7841,25778,6522,200879,3326,5447,26207,79651,83549,10140,6477,23076,5753,7434,6370,5017,57019,5190,157855,83759,57451,2762,10449,57192,5708,23223,10783,346606,116986,8723,23265,3191,1340,55916,4157,79753,2035,94120,84649,8715,219988,7572,29923,29915,51374,10016,6480,22802,3640,93082,219972,5506,479,2847
C007766	3	1548,1571,4353	3112,51552,90121
C000619853	6	581,596,332,836,142,331	23131,161436,9134,8509,84946,10154
C031637	4	367,23476,354,5469	8483,339559,10188,1266
C031324	13	367,1583,1585,1586,1588,2099,3283,3284,2475,23411,6783,6822,7157	80142,2534,3750,55763,1432,6925,84251,6847,10015,79858,406979,160897,6840
C031327	14	5243,8714,1147,1544,1557,1576,2938,2950,3551,4069,4790,4792,8856,5970	132001,55632,51116,10260,7699,84343,89885,27102,9662,2952,6865,55852,27063,6324
C009900	10	6347,1437,3576,3579,1991,3586,3569,4057,7097,7124	64849,1261,3030,4938,26520,92129,5729,203447,81542,22995
C000588958	7	1557,1558,1559,9376,10599,28234,11309	29106,3964,10715,8361,285513,80318,7249
D005473	63	308,1174,360,427,440,596,627,8678,836,840,6352,890,595,901,1026,1027,1066,1163,1588,1557,1558,1559,1565,1576,1577,1814,2123,2353,3048,3113,3157,3249,3269,3350,3358,3439,83729,3725,3738,54800,4047,5594,5595,4609,8431,2908,26471,5334,5468,5617,6319,6582,6515,6530,6532,23657,6609,6876,7124,7157,121278,7436,55062	7134,26154,2044,54328,256435,26024,5179,10367,57801,7707,5545,79412,6502,89832,10592,29979,55244,51314,10880,6904,220202,6344,473,29923,26819,9140,222662,79156,8852,219844,3234,51205,1024,2832,81889,357,4354,11148,114822,6101,23621,2785,10245,84262,84245,5322,6967,5023,9212,84870,10395,84631,81788,4117,10806,150684,5965,57007,64848,56929,4835,10109,5726
D005475	4	5243,1812,5742,5743	114898,80303,26054,7073
D005476	13	367,1548,1557,1559,1571,1576,1813,3356,3358,5617,6582,6863,7942	3283,27185,126,148113,2048,5456,283149,91752,53405,55768,285613,54552,6299
C484848	7	581,27113,596,836,842,4193,7157	2273,7267,124599,9563,7357,7027,213
C508504	5	59,999,2488,4088,7040	2676,114904,140467,90737,26873
C093216	2	581,598	112744,26817
C017516	2	1977,1981	10423,2742
C045037	168	5243,9429,58,133,231,226,57538,10513,26060,367,374,8553,79365,664,672,768,836,595,1029,1050,10370,1356,1385,58190,10106,6387,7852,199699,50514,3301,1906,54583,112399,1958,10919,2022,2023,2056,2057,8288,2113,9002,2152,2235,2274,2288,2353,2308,5045,2624,2645,2796,2934,3065,51564,9734,3091,3092,3098,3099,3162,3172,3178,51361,29911,10481,3320,3586,3725,8850,10524,11143,3739,3741,23028,55818,23081,3796,3816,3817,354,26524,3939,3952,4117,6416,5608,5871,5594,5599,8930,4170,4193,5469,339345,10499,8031,23054,10397,4824,9520,4869,7182,2908,8204,4907,5036,23598,5074,5152,27043,5209,5211,5230,5236,8554,10401,51588,5315,5585,5324,5052,5627,5396,29968,5747,2185,25898,5966,6047,6197,6342,29843,5055,5054,6462,23411,6513,6515,206358,6599,6667,25803,6714,6722,6736,6774,6840,10388,80834,23158,6925,6934,7018,7033,7037,7041,7050,7076,8764,8740,114112,9039,7329,10451,57178,83637,24149	5462,79915,721,6183,1903,54756,1290,79712,255743,9698,4908,711,10607,51114,222663,25874,192683,129880,55854,2806,84073,10206,84759,51191,2720,2559,10036,56953,3623,3108,10332,4629,143425,1486,3880,2695,122060,4821,4294,6367,133482,222229,4342,201176,116,24150,23336,406938,6510,79908,9322,4070,9646,6340,4607,388336,112487,2760,57563,3202,8576,5707,93621,10802,4493,80210,28999,2029,4670,9236,5598,83741,9235,816,54881,55145,59335,3500,60495,79586,8685,56998,63929,51754,4857,80740,3698,9754,60385,9687,406934,9737,90187,151056,53635,90411,23254,4046,1471,10312,55294,51286,5662,6360,114879,178,57546,3656,5173,23580,83881,8976,10232,57153,8943,50508,7531,387923,7043,84867,760,9782,8942,51372,414899,2242,57555,284098,9612,5935,363,497258,5781,285955,25974,641977,219790,23271,9469,8544,8705,7360,5961,957,8819,112939,2978,9832,64223,3587,7542,55506,9364,283652,116835,55331,5551,5062,11280,4258,64388,407010,51635,83855,5083,54584,9381,10270
C472036	9	599,8678,836,840,842,5594,5595,2475,142	115201,84262,3075,9014,9228,10002,3953,147,7343
C017518	2	196,1543	57149,85442
C013453	7	57016,1646,25842,2729,2730,9245,23657	79139,7093,112616,9824,54499,8315,139341
C480541	9	598,836,847,1956,5594,5595,6194,7039,331	1524,6768,10214,3151,84329,55758,3993,2915,10224
C558529	2	238,2152	10210,51542
C054218	10	5243,367,1535,1559,1565,2099,3162,9971,5468,7421	9587,144348,6549,90135,2054,91646,1909,51750,11101,1420
D000068299	23	154,155,596,836,841,6347,1080,1437,1558,1843,121504,5594,5595,4792,2908,5468,5970,6036,6037,6581,9368,6590,7124	112858,29094,48,126410,3661,1613,10036,5834,50939,4488,9535,389072,85366,8468,3508,5179,10634,4739,83742,54778,100134934,4882,64285
