id	num_of_genes	pos_rel_genes	neg_rel_genes
MAX_01	207	64976,27161,22873,84258,1565,7290,10492,10379,3236,6745,80314,8301,79727,2309,55749,8801,283248,140688,51602,84858,29890,11108,26135,9508,159,8851,51105,3207,9590,5507,84656,26986,6925,1318,54880,10726,1856,28964,4953,1788,4297,146956,2019,4087,138046,199720,4851,11198,23082,654,2251,84445,80315,6949,8661,2697,1836,4522,116983,8905,81034,23253,9958,55729,1201,4287,9601,8763,10608,2965,528,2597,83447,5202,2783,676,2778,51303,23415,4253,143384,65986,54566,139212,85457,7812,5187,2115,26959,26574,54828,23704,27022,83985,5164,4144,9670,3609,1995,54882,1374,6018,90701,4223,1843,7037,4760,7277,1849,7514,55964,9627,4817,2259,10788,7873,9126,54585,23468,7042,7150,140628,3222,84913,1826,8471,4329,23057,22874,26064,1678,10171,3087,3178,5036,10420,3925,8165,5631,92745,54407,7023,25847,27131,25912,1654,23788,3204,4869,860,84315,2035,80745,1975,55509,3916,1977,3217,3215,5336,24149,439,25822,66000,80142,11234,55753,790,80254,7425,6187,5757,23352,666,6512,6645,64601,10642,1445,84186,4719,10280,5583,5582,10210,7320,3159,523,3227,23503,80004,23412,10197,25996,170691,8462,26519,5494,51366,4884,254042,10277,23411,581,285362,4985,54808	5357,149461,8986,84830,6492,124540,55089,11034,10435,8839,339451,55654,54107,1295,1404,7075,2563,5132,6038,10940,83693,55118,1500,23451,51614,79158,9836,346,284273,8971,994,1363,84061,8543,8515,2915,80025,51068,5718,84708,9317,6601,10513,64232,4062,64112,7036,11096,321,4969,57534,4351,10928,255967,2673,55366,8840,55870,9821,90523,1106,4646,11231,79572,23382,10954,154091,53841,64130,3790,2027,152100,7093,22802,54433,23439,55171,79133,5170,27199,10138,6288,64756,3312,306,382,4998,3257,1647,55352,8877,1418,152206,6710,219855,91647,1412,55507,57151,8405,6787,10771,26353,83850,6585,11103,9700,23300,1660,5638,54443,11260,6713,57473,53354,219988,55787,2173,60506,145482,1358,283748,874,56606,3799,10446,4159,57134,23536,148170,123263,65977,5053,991,3028,57449,51527,3643,8241,2550,57192,7099,252884,81892,51130,8532,126433,55278,57570,7552,152185,9689,5741,90313,64343,55737,6323,91683,3189,8498,652,392,9020,6793,1770,9527,10019,64714,574,9196,8899,23589,54541,2645,10753,55701,64784,7048,22843,1813,6839,150000,6555,83932,9587,10741,79819,1310,27143,91056,1716,57633,10294,8862,3838,1116,731,29889,8924,57497,57486,55814,9678,4493,2841,54938,728642
STAT5A_02	114	5018,8906,347240,8945,2560,8243,10492,11099,163732,989,695,91107,10521,627,4143,29118,2895,5914,84913,80326,7593,8835,1615,6326,2551,3174,5422,123879,55165,7073,171017,6781,2012,2066,5727,5168,3207,783,3431,598,26051,26468,55796,8445,861,7189,55664,23090,84033,4909,10858,3557,171023,27086,284217,9912,344148,3764,377,1828,3216,6712,153222,57149,9314,653,2670,10432,3171,11281,2742,339168,2702,8310,2353,8406,23295,2934,9528,29990,8189,23648,5101,51678,4154,26145,51663,115509,9844,687,6382,25901,112574,23598,10124,7432,253152,1390,4254,29072,5126,59336,1106,2637,604,4773,3196,5295,64852,51194,54674,8323,54715,23596	55151,5105,23191,7157,54764,229,142684,51366,8022,22937,10218,84932,6938,23368,9508,3568,9388,55811,84679,8531,6518,1462,84654,2189,2891,9122,2530,3902,10110,59350,84057,25902,1305,5966,4881,794,1015,63035,6666,1236,9514,57708,6716,2207,81706,56936,64847,3107,7170,23204,113802,5205,64976,6318,1108,27131,8239,11196,55450,8853,3120,25976,1975,9595,7392,143162,2287,37,5283,2804,11269,383,115294,5870,28992,80335,56147,9175,9615,80312,56979,10637,55830,84888,2827,8454,9526,1795,8999,53831,1270,102,9123,5529,4012,1187,257218,64598,1302,23093,6660,1175,8148,2787,10538,83742,607,1798,9984,1742,2932,54386,7841,1004
STAT5A_03	217	6275,24141,6280,10468,56987,10744,7355,1776,51251,2895,5915,10489,80326,8929,6327,81839,9629,5292,2158,7050,10540,6295,29126,10472,6781,25946,51107,51705,5523,54927,4661,23118,7443,6925,262,26268,11141,84688,116372,285601,27253,1969,3909,488,1749,7227,3208,79698,9843,4082,58511,653,3773,140465,3769,80303,4982,8237,26137,284,389136,23528,7090,7075,57561,2959,115111,8349,84898,90134,59345,9427,7358,266553,22806,4756,10262,4883,6613,9404,53335,604,30012,2120,23767,55230,54674,2892,10623,6774,4035,1432,6840,27246,93129,4761,7846,7401,84196,27179,8412,4041,10140,9788,65975,9627,8543,2256,4848,5140,2258,54714,26249,3223,56944,80317,3221,27303,81894,64221,161742,1690,6304,3752,10660,222663,10019,57532,140469,9448,5682,2033,5687,7073,4780,3925,8165,26050,2268,5754,3738,9898,25912,1827,55294,3200,3201,5427,55329,55000,2335,4023,116154,8745,3169,3673,55799,64641,3216,59338,253559,7403,55857,1525,79366,25782,2239,79960,10298,55628,26005,2565,55040,25876,5100,7328,5581,84458,3226,9249,124626,7388,6904,83539,3932,90293,51086,51449,139411,219988,23017,7432,79191,145553,4254,7170,6119,59335,114904,9683,124801,22876,4776,23327,65982,57101,867,117531,1808,56889,56853,1523,117154,3782,3399,255743,84206	10531,55283,64137,4015,5740,114805,59269,1132,2845,3431,27429,57730,65977,9645,23164,51754,54820,83594,7681,56923,2322,51208,122786,11009,10592,255043,6429,27335,51285,56155,64112,1294,5346,23299,6932,124857,8027,5015,8120,7004,54866,728642,56477,140459,10106,4900,5973,402415,1418,51649,265,2524,3240,6748,29943,286826,84687,1460,2937,1056,252884,1443,1508,9507,9087,55589,170691,8110,5162,7913,4773,25827,89869,79039,26047,7066,80745,5905,10068,23682,51529,5588,54681,6305,6676,5452,55872,8536,29941,3111,54536,1656,54502,53635,24,9037,11221,1364,7965,161497,1917,29775,23418,4882,2766,2773,10493,432,51203,7678,153768,7296,23239,8636,80762,54829,7555,84072,54894,30827,5699,171024,223,30834,5308,90665,5017,7975,6238,2806,112476,8534,2784,92344,1777,10548,3219,84708,26146,5106,55845,23022,2915,53833,84283,8820,10640,6385,55869,22913,19,3026,10198,2140,3203,221472,7108,84617,3817,79158,152,8455,2213,2936,25911,338339,3178,11180,55252,91522,53918,84684,3685,51043,9252,80315,55568,9453,79969,11319,1647,51428,5982,90427,7203,9424,285362,5309,274,9375,90187,7162,5019,3292,1486,10590,55646,9639,9088,55236,4969,10138,8887,92399,80342,6738,245806,63935,4772,55015,8484,124995,2963,79736,51105,83931,440
STAT5A_01	205	6274,6620,10747,55800,10236,9124,10379,7515,163732,55246,10087,2191,79727,22978,5914,8929,5367,4204,2158,1592,710,197131,133522,56999,2887,8292,28987,6781,639,10497,9507,8178,5168,5325,3976,7456,181,84688,140890,55353,4909,5606,171023,286410,50801,387509,3908,284217,488,80031,3764,377,1748,29766,2710,95681,119710,9314,6548,5467,8829,10432,162333,3171,1175,2742,57560,8406,11341,10051,3299,23022,3383,8189,25975,84570,1446,59307,687,258,84432,115019,29761,1440,9427,64375,1390,10282,55273,89870,5118,1606,5126,132660,9230,604,3196,2119,320,3622,64852,5602,6647,5359,2931,54715,1124,4968,322,10057,1503,7448,80271,51284,10538,80128,5577,56944,7473,5816,91703,6237,5298,8835,83988,54918,158763,9448,4045,54567,55677,92745,6347,29100,57188,6352,6489,29925,3199,2243,10021,23090,23764,5992,57531,55509,23098,1977,4547,55217,8904,153222,1325,776,84251,81575,3340,54949,2353,84955,5709,170392,5457,7791,4783,9632,4720,1911,79689,9369,26145,200185,5813,79677,7105,5008,582,3604,6382,153768,5662,2896,5627,7432,9774,112752,10327,114897,4776,11346,959,407975,1054,113878,81615,3952,3782,10599,3659,6609,51761,3660,3662,4774,1448	57609,54471,54149,7376,2538,7043,57134,56852,1080,54165,1153,3714,5507,22872,63976,54464,54784,51278,22924,150353,56300,7841,5644,55697,10514,26298,4337,201161,54795,135138,6990,84918,22982,29107,6830,4117,22887,113179,3910,79797,23034,54680,259232,23353,5192,55367,7091,51050,9821,55612,79054,283742,3148,152559,50964,20,51004,445,84689,10773,23130,11262,5308,6305,7980,8735,5915,9749,23779,11143,824,4626,54933,6483,9478,9757,23039,4053,89891,10870,1267,9378,7018,3925,153241,51384,10682,11094,5232,7283,64769,9836,3614,56257,83878,5540,51449,2071,7813,10016,91683,57176,55627,57572,9639,11151,8287,2891,23420,5048,8653,8165,84174,10135,57337,155465,149986,22938,6656,8723,9619,72,51265,1973,23604,5293,80198,4071,2516,9575,122258,3207,152831,25766,81857,6059,793,786,53347,64184,11196,7094,7385,91801,55275,114885,55812,51102,2339,55197,140576,219409,164781,984,79142,90550,4259,55531,7009,55558,3613,22916,7512,2745,10394,3720,1958,4192,8639,30814,149111,7169,9341,5375,9991,394,6507,4651,84334,10240,54749,27133,462,1729,84838,9061,9375,5297,10301,6909,283349,23406,7275,6558,3231,84376,7104,5862,6135,947,78999,84465,8857,154043,661
CTAWWWATA_RSRFC4_Q2	300	6275,23421,9241,667,6780,6553,55247,51352,51564,358,6453,8452,148252,26122,493,2904,6769,2906,2191,5914,11011,10735,1300,7291,5607,5308,7301,84561,23186,4621,4620,10491,4622,1571,5506,10891,4626,5800,3280,8382,4248,948,23530,10472,3456,84940,3725,26037,58189,374454,23676,6781,8848,80067,226,1180,5727,4751,7201,782,7504,8515,339855,9699,3759,116,3976,5509,10435,4593,1756,131377,262,10602,5326,23446,28964,140689,140679,116372,4088,150572,58529,51778,7137,8048,7135,387509,2045,55062,133418,489,5862,54843,10586,9611,2251,84445,4606,165904,8987,80315,161247,93587,1152,419,80303,116969,23387,6689,23022,51378,2249,7025,5912,57826,3006,83259,3636,27328,3024,29930,22899,56957,63916,54363,65010,1158,200539,6444,23598,4253,253152,9099,6322,22807,388531,2824,7812,56261,80059,9172,6920,347730,407,5187,283149,6827,23291,255626,4618,3565,1375,1404,4144,3479,29951,9162,1996,55761,27121,4223,57088,54796,55031,1124,90550,7277,10766,23596,6547,22913,9627,7125,153020,1463,6236,1984,2257,6517,5816,3221,1901,162466,29094,125113,4151,22874,84676,6496,115701,608,129642,8431,3667,160065,158763,5923,3233,3315,8988,8165,10324,6595,51666,79026,6710,5256,92949,1814,51725,27075,4632,6660,6662,7077,2846,5147,2244,7779,94015,7008,9886,8445,57447,1839,55466,81619,64225,22836,51649,1917,27132,1758,29995,3164,55799,27086,3214,3217,84107,9734,57716,5571,5396,23433,56924,2239,56479,1674,81603,84171,90952,5457,4783,1740,54795,145258,1959,200942,2099,5813,10345,2138,23467,53354,65055,1272,51086,5520,3983,4693,1501,7169,28951,7170,6119,56937,56904,25780,56603,10235,10725,5456,2027,8503,1295,3270,4772,1305,57468,1809,56853,4259,2641,4922,3780,339983,6330,23509	113622,771,2013,23133,54894,2890,3842,23164,965,29953,223117,57007,51435,374,79005,10188,9086,56965,80342,185,84146,10296,8760,115106,57111,128674,23175,1777,200407,3751,7099,89845,9637,55012,8302,3958,57348,84334,26286,10428,8655,152189,5877,26206,4066,55656,4057,5501,402,10811,10783,91947,6157,887,23677,6768,8882,94103,10531,6133,84867,3704,80184,54869,10616,2624,11181,7375,138311,65989,6239,79772,10873,5470,8660,84148,55120,25988,27043,55869,10946,639,10541,23382,694,2201,79577,4035,51291,2017,4820,765,56993,23528,27345,8854,6895,388962,80114,5021,6645,218,9607,5593,8115,94,256471,7032,7746,220963,154810,169522,7743,130340,383,6450,79001,8570,220134,7148,1427,1072,3703,8479,3248,814,23136,2741,55922,1617,2271,115350,5062,5683,445,10174,51283,79446,10788,81628,6650,29127,22944,134218,558,10513,55768,1418,481,55343,219287,5507,10993,6557,623,2780,3737,80318,9390,570,256435,4160,9991,140458,79650,58986,921,1749,64577,220042,54880,4920,64405,83650,11129,7804,55666,10512,27295,112476,55300,55350,57731,55277,11068,84939,8774,80070,9060,23016,51028,55742,4689,307,163882,4850,59338,51588,205564,51022,29992,56155,128602,26050,27030,2596,3437,114569,27164,340554,57109,54941,51661,5288,2081,10846,22824,8405,8664,1995,10585,155435,7416,474,23474,347240,26548,6793,51605,80019,4803,8994,10869,9638,80036,6482,2246,8581,6773,55311,2131,84678,3714,4594,6596,3059,1735,431707,57158,5163,6445,9666,118924,221656,5067,6132,23601,1143,26515,9928,582,3868,23265,4118,51361,7071,79742,7026,84447,91464,130399,10044,6741,60343,4318,60681,27242,56987,1602,10620,7862,387522,55728,1241,81033,124460,56940,51147,3423,64121,6585,55705,91754,4673,153769,6506,55540,79004,4669,9019
STAT5A_04	180	113510,10236,6096,11167,55223,10370,55363,6431,4841,627,2313,2904,25928,10745,2895,8027,54498,5609,5358,5308,54676,8929,23237,56899,5367,4621,118924,10891,54934,5601,639,2131,56163,5727,811,25820,1756,7348,3206,55534,4821,140890,29760,54894,114880,60312,23429,80762,151888,319101,1586,23048,2113,7227,202333,255877,54843,55084,57616,2253,151126,2122,51317,23476,55974,5288,64102,57561,1811,23243,10912,128344,64375,22807,387082,84978,22877,56901,9177,607,827,65056,84628,3479,5514,1993,22823,54882,23034,3708,4893,55198,2890,54715,5087,2494,1852,85476,23431,8906,2259,2255,27063,2257,6373,51311,3223,474,22848,53919,349565,4684,257144,28973,55872,10565,1814,114788,80319,5052,23301,9839,10109,22797,8615,860,85458,3164,5243,63973,50943,3213,4899,2857,4547,3216,9584,2886,81848,9689,5000,161835,54968,5457,80036,8715,23635,9079,4154,91624,84248,63027,3229,9075,23414,221037,5520,5977,79191,1896,10129,4801,29072,4488,8854,55504,137994,83543,30844,7857,959,5789,2762,1802,81285,128338,5900,55884,26133,9637	55746,96459,3357,4049,55011,8718,6788,80312,54984,27430,79446,11129,51657,25862,84890,164,338,2232,7531,597,79178,9971,1733,5991,55350,254065,133584,3991,153769,84171,91752,8073,4857,4097,65982,28954,81572,2915,10814,10713,114897,3107,5648,2558,940,55654,26762,167227,83401,915,6991,84232,81704,1116,9183,51479,23764,4753,10614,4792,7705,2557,6540,142891,4779,57167,153562,4090,64855,8894,10472,2206,64769,7443,1263,4724,64061,10067,150737,29078,56937,162239,8291,79930,3134,1419,1789,25900,80777,64211,339451,55754,5364,64768,5832,5256,9992,22844,1674,65059,3300,51126,85865,5798,10491,114034,10369,5902,10465,9063,11333,6294,890,55788,55915,57449,29930,8270,8566,50624,57567,7456,64344,22981,131,6689,23394,79158,54453,54808,7518,2984,8407,22895,117155,28514,4191,3839,4046,51068,6429,55761,5540,6195,1294,59269,64225,7068,64682,55626,10437,54465,7360,54937,54662,9695,6234,93661,84441,1798,5504,79819,5728,126393,81566,60412,84223,29100,27348,7633,55,3779,25780,151295,59344,7536,333,2304,201456,5139
AP4_Q5	220	3151,5648,5228,8572,23439,30968,55223,10370,64207,359,9820,2906,5873,84561,7480,26033,6258,5802,89795,80243,56978,10472,115209,3290,25946,10497,27095,2065,140886,783,3759,23002,5471,5509,1756,338339,283989,23471,3092,6932,51621,7048,113201,80031,3208,6000,54843,6016,84958,1146,571,84445,2000,22849,140465,26960,246329,23253,8125,22992,51060,254065,3778,9181,283455,56180,7483,2784,9175,57522,23187,4303,80270,166929,55273,22807,63874,6242,2824,2330,26959,22902,56901,27022,60484,8326,10446,4617,3479,55204,51582,5139,11043,27314,50964,54796,10842,154796,8643,10606,58476,6547,7920,5155,93661,2899,23428,7043,6198,56965,3589,54361,29957,57178,27303,84913,3643,22874,10683,6786,147912,116173,124997,54541,5924,54567,28972,84708,9341,6594,140458,2014,6595,7023,5754,26223,7323,2844,3203,8615,23221,3301,9468,9618,283987,84033,4641,54859,9732,79723,9759,144165,3215,6299,974,79142,8646,51533,1869,84251,10743,11189,2355,64579,4978,8509,6820,8314,7425,4155,7110,56924,1674,79893,57060,91608,27239,23779,3614,27145,347733,84066,6666,2099,11240,5582,7328,83478,51285,10493,5588,2138,9249,92840,694,26548,65055,11144,130827,148789,7170,216,653145,4215,4608,2027,55504,1108,55152,4094,23154,1620,7511,7482,84687,3781,51646,54764,2057,3399	1548,139596,3087,27131,3572,10325,10143,387837,1044,4193,120526,731,30836,4440,53917,9694,272,26037,2853,2020,1633,79171,3753,26019,51478,10229,10815,8544,11338,8735,2071,55553,55320,55201,388336,23616,255743,54815,6996,79792,9678,2783,56062,337867,923,128853,51309,6416,185,387082,6506,10736,633,135293,79694,5803,9377,10893,1960,2542,54961,5347,43,598,3131,55621,3015,54538,57526,2867,3654,4828,10250,11155,2243,4643,84619,6249,54466,942,10725,8484,79581,23597,3682,23531,7913,197021,23098,10673,6927,10014,2937,8534,51296,2110,5213,6059,7172,7410,6707,4287,9027,10645,51742,25959,4133,9372,10562,28991,283234,254827,4065,9123,10159,10066,64778,11167,9531,9735,5365,54516,5290,51699,1915,4724,131450,2530,23396,51804,8650,4885,1128,127343,55640,149233,8604,5091,10474,4081,51028,11317,56895,80199,7263,8237,1490,80267,7432,5829,8641,6620,9500,8320,57565,140738,128344,54918,26097,3344,4131,9705,56254,2067,23463,9028,65989,5023,221496,84548,29953,2250,5711,1412,8464,64902,3551,7051,92610,10015,54882,8440,3431,11321,7586,2676,55879,116236,23569,10223,147323,10489,1369,56904,9762,10994,2557,100287932,10077,6598,6627,10656,5003,144402,6143,222663,1891,387496,6196,7111,55818,1500,256471,10130,10270,7844,25831,50831,57158,23457
AP4_Q6	189	3151,5228,30968,55223,387521,8301,2904,90993,2785,143662,5309,5873,6258,5802,10472,10485,3290,25946,27095,140886,783,599,387522,84447,338339,2101,7223,6932,51621,51294,90187,8522,66005,1969,113201,29766,6000,29765,54843,84958,1146,571,2253,7442,22849,2000,140465,26580,22992,51060,3778,9181,3636,60675,283455,57379,2784,7483,9175,4878,23187,5864,4303,22807,2275,55273,63874,6242,90627,2330,252995,7812,64919,56901,27022,60484,10446,55204,5139,51582,11043,27314,50964,7343,93129,8643,2899,221002,6198,56965,2257,23466,54361,3221,2625,57178,58190,27303,5566,51057,192683,10660,5365,10683,147912,8289,7139,5924,9341,140458,2014,11217,6595,80144,7023,51725,254263,26223,5754,405,3203,9468,861,9618,283987,5778,84033,50674,9732,79723,9759,54708,144165,3215,79094,8913,6711,79142,4638,2355,11189,81575,8509,7425,9132,333926,91608,84171,27239,84063,10266,27145,84066,6666,79098,3623,51285,83478,10493,2140,5588,2138,9249,3228,3932,2081,11311,221037,130827,3983,9806,340719,7170,653145,79759,4608,114299,83543,54805,23038,10763,7292,7511,7482,8618,3781,54764,2057,3399	11124,286410,348,7841,79722,9113,4837,50853,1235,403314,147495,146852,10654,219770,79742,9879,9678,6102,5998,57829,5546,9688,1386,3872,63929,119587,27065,2192,10882,23438,9209,25788,3914,147746,146225,2835,3337,2584,5594,123096,7366,8710,23384,4129,84952,10363,7569,203190,9510,23109,54665,50848,6688,4621,55008,64978,3012,4194,160622,51552,26958,362,60495,51377,4914,390,27253,26523,54739,56963,84263,338557,55679,10081,23580,23520,79819,259,11165,10585,8148,4582,5428,84824,22841,9141,8195,57567,256764,1395,286053,795,57407,5297,10797,23250,54468,6622,4824,2804,121391,54677,22836,2813,29944,79012,4224,10019,9130,93100,28981,57727,9823,4068,11102,23761,663,124404,80254,64782,83482,8563,55572,2562,55137,30846,122786,657,51135,9898,4001,7380,89848,395,658,3960,116328,54838,4901,432,80821,387,2934,720,27430,51114,9455,6645,6010,4784,1756,23019,5375,57669,6662,93587,57154,2865,2266,1027,2078,7341,816,2334,1356,64778,9255,9136,2618,2673,9185,57539,64746,10979,6620,3902,8313,5499,5705,30819,5055,7337,4054,26166,3664,689,80173,1743,57171
RSRFC4_01	201	23421,4208,6275,108,6553,482,10468,30968,9124,6453,8452,148252,6769,2904,10735,7291,5607,7301,4621,10491,22882,54985,1571,5800,10472,26037,5156,23676,58189,3037,639,8848,1180,5523,5727,66008,55437,116,3976,5509,4593,1756,131377,116984,10602,5326,23446,140679,116372,150572,51778,8048,9743,387509,7136,7763,2045,489,5998,7227,1749,5862,5697,10586,84445,151126,80315,161247,93587,664,11193,116969,23387,7025,340547,57826,83259,27328,7702,57180,22899,9844,54363,6310,65010,149076,1158,115019,23615,9099,6322,23562,6920,80059,407,1838,28232,23291,255626,1404,7716,9162,1996,137075,27123,4223,7401,10766,6547,22913,7125,7134,153020,1463,2257,3221,1901,27303,9607,22874,125170,608,115701,3667,81849,158763,5923,57110,3233,10324,6595,859,89792,51725,4633,4634,56849,27075,54961,6660,7077,2134,79647,94015,57447,55466,51649,8745,1917,3164,50944,55799,27086,3214,467,4734,5770,9734,5571,5077,56924,2239,56479,7174,5458,5457,90952,1740,27145,9369,2099,5101,10150,23092,10345,2138,53354,1272,51086,23414,3631,3839,3936,4693,56937,56904,25780,56603,10725,2027,8503,1295,10938,56853,8626,79228,4259,3780,2645,1523,55884	23305,9912,84936,1716,5433,2192,28981,10395,5089,124404,6135,83943,397,9147,144165,23314,80263,9063,3083,6892,84909,30836,7223,843,122876,60487,29760,631,84935,55684,79888,5362,57522,2068,23315,7593,84000,3070,83452,1903,56623,387521,84888,89853,64097,9781,66037,864,55229,145226,84870,1768,5888,8444,8394,28958,5367,11269,80829,7372,6619,9391,57690,9032,10282,64180,78994,10465,51364,255967,7038,171019,51660,10263,54776,55330,245812,5463,8936,3382,163590,6171,25911,9238,24147,23205,6812,6772,7538,6778,9507,5073,3224,545,10501,246213,4701,25824,57820,10285,23,81887,4891,51132,83693,387597,9320,7135,4830,55902,2896,1824,8193,9246,8603,11004,64320,5300,29914,63951,5007,204219,417,9021,30846,5814,6314,114822,6785,161497,10555,10743,2029,5932,8994,126,254042,11231,4857,3726,55845,55033,10818,23175,5179,2549,2165,79366,6189,25973,5777,1889,4012,3702,253827,1826,5122,288,5141,26271,22821,754,112609,79577,26020,9367,1380,55239,1201,9650,158,28511,7163,375686,3002,117286,7355,4515,23047,10045,55636,63035,2921,54859,8490,23208,463,10439,6235,6863,9444,26052,8543,4007,4644,10957,80781,8674,1412,23597,23596
PAX_Q6	201	64976,2,5218,7290,7798,154810,51352,627,55683,5161,5608,51741,1135,7291,9567,2018,26257,710,3174,133522,29126,84700,27032,639,9402,28985,599,55174,972,4593,338339,283989,114883,7046,146956,2019,27253,138046,85456,79056,5998,146862,4914,1144,653,8828,5467,54329,124590,55215,30819,23559,8406,8974,286826,10371,3491,10216,1954,10712,10211,7090,91663,6586,3624,219539,91851,5464,9213,115111,23613,59345,56180,50846,10282,266553,57658,283149,28232,2120,2119,4618,55182,680,80975,2705,1014,2890,645,646,1124,8643,1356,9627,2259,8543,7043,2255,7547,10538,2623,1419,79735,9416,3221,9294,80196,8835,57532,337867,124997,10171,3087,143903,3232,116092,79705,26050,80139,3737,3691,5754,10963,115677,10960,84335,4212,9839,3202,79639,92736,6440,152,6498,1839,861,4857,7379,9334,55000,84868,5777,116154,5992,5993,57731,3169,7003,55799,9732,55509,3212,4734,3219,8870,23173,5396,5077,94134,6509,9689,10253,90952,170392,3084,1740,26610,80036,1960,145258,8403,8861,5583,64968,7328,4154,10849,11065,3227,768,694,6903,139411,79191,9244,112398,7170,10221,4659,4772,23030,54838,10761,56853,84687,7450,80320,121340,1879,9637,221687	1070,2671,81849,26266,169355,51422,6781,10135,23512,23167,134,9969,5275,1746,7441,6050,7294,79009,51332,6843,3199,84072,54602,54765,5536,80312,3184,4854,113189,51651,10123,1814,2962,57057,27019,51435,137492,10447,64478,157313,28514,1603,54851,81887,23236,286133,3094,91942,57379,54468,26137,140733,113251,30012,441478,9989,29888,54502,84628,124925,325,1998,132660,23365,1544,8325,51201,80705,8991,23566,133121,2537,8193,114788,57167,10714,2584,8972,91,55802,10345,51646,6666,551,23199,5651,158763,56241,104,2295,84530,9028,64225,3575,3451,285498,79651,29978,9609,81033,25996,51274,5550,5116,54585,3620,26999,11193,347732,5567,2734,176,3683,10590,5629,29948,91869,5309,4689,27301,129563,283518,5686,5375,2161,777,51719,2743,81562,25976,57045,84109,5241,286046,374897,11063,1745,51374,5184,170692,1846,10728,4261,54918,51475,56255,28959,79654,400258,6716,2339,9242,23332,282973,8312,3965,119559,221037,9513,6128,5479,2124,53373,57539,203228,866,221074,10614,9070,9368,57595,27132,9457,51028,64756,8674,4218,7317,55652,9079,1592,57524,653361,23,402381,23034,57763,94160,91807,6276,54847,26027,3214,85021,282616,53938,1278,51147,388389,10204,27340
AAAGGGA_MIR204_MIR211	192	112,5861,84376,9653,490,80829,25942,7851,550,1949,10891,10160,10129,56999,115426,26130,51552,7799,55207,10890,192670,219790,1605,10955,2051,23399,116984,55534,8405,84251,5324,1857,55082,29982,11278,7224,7048,2104,1951,2045,9988,4915,24147,29766,6938,473,905,57338,1998,59271,26960,9113,130340,1174,23317,81631,65055,22992,284,23476,6582,8427,57826,7430,2911,23174,63925,23390,23258,137868,249,9098,50846,9695,387082,55022,6613,23451,2823,64919,596,283149,11261,11176,9320,607,4300,6749,1995,253260,3708,96459,9252,161,7532,6197,80155,9521,1124,94241,1785,84173,2562,9377,54361,3224,161742,79071,8896,4297,23314,9306,7465,22936,79811,54954,1362,8165,123879,54464,80144,3738,6659,51499,1386,55294,57348,860,4857,55754,22836,23090,144402,5034,9236,284252,4762,23603,4076,4651,158326,1859,55288,219654,7982,23173,55144,5396,84870,6464,9231,9871,10657,6249,10656,6664,2099,135112,5101,9411,4154,8091,1399,3482,372,90293,169792,51147,51107,84255,4254,2908,1000,83439,54926,23119,4884,57213,4215,93380,64093,5454,2201,23112,26038,23411,23041,994,26118,57030,23389,23062	3083,2324,4144,51754,11142,57412,784,3547,166336,57678,51059,134147,3889,84066,2033,7263,1996,5493,22918,30813,2796,3480,84063,54407,6457,25852,326340,29883,54551,147323,81792,54466,6880,56659,5520,9023,695,7039,6281,25791,1523,51006,26010,3483,4153,79735,54894,2618,11108,220082,10163,29098,147798,84279,5205,2188,26273,55167,84168,9962,55723,5375,10203,1741,65009,2209,387,25925,3145,84083,10362,892,2554,25928,4014,57546,9918,57542,57724,4242,2878,7003,55062,57147,81839,51301,51201,3037,65083,9358,7529,89853,55174,53345,5509,27063,8224,113510,284076,5697,23336,55632,29128,7469,219623,1856,3692,90780,55145,222229,27302,91754,57326,4515,128497,6782,23462,3592,4909,4074,2132,10314,200014,283742,51686,25913,55761,124590,80762,64216,157313,51386,133418,5352,84987,8732,51208,8237,26065,4756,1776,1435,84894,150737,771,3670,2712,2315,54874,3001,5369,28996,11283,4744,1315,10042,117581,4636,829,624,8703,64215,9759,387263,10993,51720,55773,55506,6048,382,10137,4438,3281,2538,5347,79689,55234,201456,9758,84911,3623,2205,54738,7204,25777,7869,6011,25923,93273,279,3268,10569
