id	num_of_genes	pos_rel_genes	neg_rel_genes
chr19q13	472	81857,3191,92799,374897,79713,9704,29844,199800,3978,57787,54938,22870,6261,163087,84911,6324,7691,4793,9266,11129,11045,653677,57106,3810,100132285,3806,3809,201516,3808,7392,199720,388531,284403,284361,374918,10775,83636,9745,3171,1175,7710,25999,59348,56971,84798,93099,1088,7705,4680,163255,1048,147744,6689,1084,10945,147872,634,90273,59285,64073,57663,162979,53635,79818,2357,7728,55655,1553,126206,147945,2109,6543,148266,10155,90338,199713,558,126205,338321,400709,3982,6320,2931,147948,93659,51157,55769,2901,94030,6633,94115,5680,7040,126272,3589,57343,126433,9294,55095,282618,5971,7554,84914,23636,83987,147686,55422,56917,25799,57348,79147,8463,26819,64100,22809,29785,90332,388533,6510,3276,83743,10653,5518,89790,56301,114132,26145,147968,284340,29924,26816,23474,112398,84446,5639,27120,30846,1050,5653,5650,4099,11202,284366,339344,3817,354,9622,115703,1054,147798,25818,3816,23521,64344,57333,284459,57479,6795,204801,55851,284359,91662,84922,2512,23646,27294,11284,3036,54869,114026,23619,80199,7376,51231,7305,84878,199746,80776,55011,284307,8605,27033,4606,259307,3770,2323,79090,162989,7538,171169,495,53916,54776,79143,147906,4294,8190,147700,57126,2116,933,602,2523,2524,160,645,10055,5739,163175,11100,402665,9476,2014,5536,5348,5349,6183,53827,388552,114783,22900,57731,64130,57664,973,84807,199731,60385,84063,3903,3904,5582,56269,4924,10849,25865,9040,64377,27338,2828,5452,80095,3270,2067,5296,2068,22933,3661,255043,6141,8425,7515,9424,126014,80207,7596,163126,5794,65251,90522,83596,6223,6217,342898,3813,85415,7773,7767,58491,148170,56848,6203,7137,6193,89887,2359,7593,2358,8857,7565,27335,6253,26065,29946,29950,8189,5184,9138,26818,26817,56915,91663,2696,147657,10856,55094,90333,1572,2865,2867,2864,64857,126129,9422,6625,63934,27202,6158,10794,92283,282617,282616,4849,8993,11136,55311,55663,65982,10683,147912,10870,126393,115653,9668,3811,3812,341,84335,346,284415,28968,50944,23640,2854,51070,5424,55786,79784,126147,29903,54795,284358,140612,7408,8778,27181,27036,1548,1549,84306,56344,27180,8193,84902,5050,79042,2091,1209,1628,93233,112724,83639,5817,27076,54814,11338,84258,11024,11026,23547,353514,6829,29888,126133,10859,11025,81492,11006,644096,2217,1762,2997,1340,125965,1556,3960,3963,7288,23624,3972,10567,26121,54922,5670,5671,29124,1178,84079,5678,1158,5675,5673,5672,56891,10998,587,1891,126374,23152,79171,26330,84518,11133,80271,1760,91646,79735,51206,55588,9757,9253,7138,6626,3802,54623,3804,3803,3805,27243,57616,11184,8775,85569,57622,79414,1155,10452,5704,27113,79047,57716,6820,92609,51599,57191,43849,11012,55554,94274,5714,43847,26085,208,6822,9437,147746,23645,5178,57292,339345,4861,115727,4696,51171,79763,10848,57030,3783,2821,9535,2909,3991	5914,30811,29802,6051,58478,5313,64801,56884,5359,51028,269,282809,1991,144453,23484,6132,54955,55781,57476,51193,27314,8480,55324,83473,10138,5613,57695,5816,1778,4065,1137,1293,57530,26297,114784,3448,129080,146852,157638,286053,4867,84181,13,147111,2912,2346,8573,79872,725,3098,116337,3118,80237,3192,9322,22904,9991,27333,5879,157570,84669,28952,2290,84779,404037,51479,11165,5995,3400,8566,93377,10469,8836,203102,57101,6375,6744,84660,7133,9751,164045,114785,6307,4247,9842,5435,4975,5287,6182,79109,8738,124590,55701,51377,56616,10111,6013,57119,84447,6277,9119,8893,22941,9758,8999,140766,91975,3612,434,10584,6280,5526,10321,131870,1468,8641,9592,1999,283149,1602,9077,2193,7054,6464,51602,64881,3035,1,56940,9896,255926,2627,56890,1977,5462,4807,6581,23620,11116,23190,9002,8766,9584,10825,1311,64111,1473,3983,4627,7551,5309,8888,54627,3203,23170,27127,405,84750,133482,4150,56244,6291,9247,55811,27095,23307,553115,10886,611,5922,5926,169044,148,26872,57453,4969,23461,10252,2353,1485,10994,10092,10880,60678,81603,2527,799,23457,3745,27069,692088,4113,8450,10798,1605,132660,3273,84465,6372,4147,645811,154091,54733,23360,55816,7097,55559,9616,5723,782,57862,63892,5479,64866,23064,79811,1869,84467,3224,886,80014,5143,5890,10572,64343,6660,132243,2186,54769,8843,51285,353497,127829,23558,26771,9361,5780,80895,6865,51009,64798,713,22985,51807,9020,7253,27161,8821,51763,23236,9863,3777,493856,84936,23217,10636,28638,10535,2568,860,10325,5806,7571,255231,1146,140576,6786,10219,7098,65266,403341,732,8745,403,91056,10726,741,55293,5796,165631,51001,6754,127262,9064,122042,51102,8633,56647,6091,1375,57623,2058,26525,90390,166,58526,4779,5139,27346,4159,8853,8924,283518,10919,2923,8884,79641,7223,7371,57558,3956,661,79633,28894,9232,5016,9922,10671,117155,23382,16,7188,83933,9463,114789,23390,23555,200316,7263,8928,91461,8534,8760,7105,2886,811,64506,54918,11277,56654,23109,6558,689,8702,5408,79658,994,65055,92126,55190,3514,22918,51652,5834,59335,255743,79895,51388,5295,6444,80036,3543,157848,57192,114885,4839,339390,974,6747,53942,9755,1908,57636,10350,2954,51172,3216,6590,5972,51666,765,890,10497,9051,9104,79101,10631,7200,273,7512,54707,95,8553,6690,55074,6159,5826,10928,54578,527,5442,56923,10512,164091,3987,81794,161742,81839,3038,10809,695,26507,8348,1791,1657,6169,79187,81555,6429,7809,3861,7292,6102,55287,55613,2128,64093,146760,2242,27071,2842,57537,56099,9144,8854,28987,11162,388753,9943,22908,51528,780,5905,9836,51072,57730,57019,91272,54940,153090,79831,23649,63976,151647,4838,2637,27342,60626,10248,23101,11317,27345,3043,1434,3004,10588,84817,1164,27199,54845,54106,4794
chr19q12	9	1954,5438,4059,7386,9149,10054,4868,8725,9141	23601,5688,7855,89932,29889,5908,3549,9082,22999
chryp11	11	5616,83259,7544,728395,6192,7258,60439,90655,6736,266,90665	25822,1378,6571,671,79886,8930,7681,55094,6528,51107,5948
chr13q11	11	221150,7750,64328,26278,479,26524,2706,51084,55269,7278,143	23192,2879,375,27185,9231,139628,6257,54860,6752,1750,50939
chr5q13	45	92259,2151,100506658,3156,2150,10087,9522,51426,8507,8622,11174,5924,635,9607,5884,10412,8293,23440,84340,55109,689,115548,23743,64283,170591,79810,3074,84135,1462,134285,22987,902,6606,4671,153562,134359,115827,202243,1160,3842,5295,5921,4131,84327,2149	57553,1415,53840,84950,147111,5453,165140,10328,51338,3732,1200,23483,466,51310,26090,445,8517,4321,9365,4303,55274,132160,25791,474,5595,55764,3765,6936,2590,51592,10741,958,55744,2567,318,51309,388969,7862,1056,120526,9367,2572,8689,89795,71
chr13q13	17	1997,29880,10631,26960,11193,54937,94240,11340,9201,10129,55578,51569,7223,160851,57511,341640,4081	85479,8178,9562,25821,3077,3429,4176,875,55229,9997,9473,84062,25923,10382,57016,5075,114897
chr13q12	56	1045,23047,4285,8900,26771,255967,219287,84650,5983,54737,221178,3146,56163,10443,219402,5042,2835,4093,675,10284,10910,6049,51371,9724,2971,10208,10810,219409,2700,10808,3651,8803,51082,122042,1024,387911,6445,8100,9445,338872,90627,241,23281,55504,9107,2322,9365,10804,5412,55835,387496,221154,387914,6144,51761,84056	10042,794,84249,8618,8153,83606,4879,168451,26268,7050,1105,200504,219790,23210,90121,874,5836,7018,154075,10533,80146,9241,147372,81544,79727,26012,3055,121504,28972,1965,56904,9045,55223,150465,5178,27185,56649,9058,64968,278,8566,4926,78987,9794,202915,53944,122618,10024,6527,220164,28978,11160,3142,55599,4077,4152
chr13q14	55	28984,10240,5994,55213,1102,115761,7178,22862,55270,79621,253512,23143,341676,81550,10562,4752,57105,2308,57213,283518,10161,81602,220082,26586,23091,83852,27253,55901,2963,440138,10166,1361,540,2098,29103,10301,79612,8847,5457,5101,5100,29079,9617,3839,3936,81617,10206,26747,8848,51028,115825,51131,83548,3356,144811	55340,23023,4800,2353,57414,10434,9968,5800,57679,7455,65264,3066,6510,85413,54097,286827,8471,4255,4076,59286,3298,6620,59341,5238,375323,2250,53919,26090,1603,2934,85416,5170,440738,195828,10492,85004,9514,3712,10577,8864,2267,221400,246175,84163,204801,6150,10420,3626,10900,2249,9925,8503,27237,991,80700
chr7p15	53	222166,222171,56164,11112,223082,55975,9771,9865,11097,196,51314,55536,644150,346389,3209,3207,54443,10643,3198,3199,3200,3201,3696,3202,3203,3204,3206,3205,26031,2617,10392,8887,4852,221895,9734,2128,221830,51678,3624,55033,29887,29896,79017,90693,11185,2645,10842,6671,1124,285943,3181,63974,84668	10436,22862,117177,9559,6964,440854,7182,432,85406,361,54810,51454,3976,4693,79258,1305,7371,27436,54965,84066,5320,4677,25824,728911,11142,84440,64641,64116,493869,100506742,5746,313,3299,55347,160335,6361,117286,4736,196528,9973,9825,245937,10509,64976,784,23788,10218,1975,51142,56890,344558,51267,9589
chr11p	5	10661,54472,9409,6207,8424	124,1667,2736,54097,3606
chr5q22	16	1176,51014,1657,134430,134429,91137,64848,51015,7905,9867,56929,85480,55521,167227,9315,83942	139628,6509,122525,7182,64118,51706,92745,79192,11172,8398,51133,84627,5515,11174,5446,1173
chr5q11	28	29102,3572,65056,10468,79722,10884,133396,3350,4724,166968,3001,493869,3003,54505,112574,53918,8988,11082,6606,4214,6880,133418,140890,4338,4437,3672,3670,1719	51010,3428,928,10608,115509,64577,49856,22920,177,124801,3904,7373,10140,25974,1642,1855,83548,1915,83478,51735,51726,374569,644139,89910,2952,91543,902,114900
chr1q44	13	163882,3192,64216,10472,55083,114548,25909,9859,7678,64754,25893,116228,84838	5179,7094,22905,9991,1374,51439,147798,64241,286053,6813,23186,2778,80095
chr10q21	35	1979,5033,288,9188,1763,253430,64072,8879,1959,983,26091,219623,29119,8030,3363,65217,9559,140766,2746,219790,80312,22891,80114,7019,5532,64106,84890,5660,55847,50674,221035,23411,220963,10613,8034	113878,84467,139818,83539,1513,123169,79085,2962,7637,128853,9213,85476,79931,23059,10469,5452,26251,55229,23367,114112,80709,7994,51360,90390,132789,6618,56993,245711,5718,346606,9885,23683,1734,286053,2739
chr10q	2	7073,3026	114876,10418
chr10q23	61	6623,60495,3416,338557,9124,93377,27063,79812,10285,27069,1791,9023,10556,5995,728118,27343,1592,80351,3087,51196,5950,64318,114815,22986,5507,51207,57089,143279,57559,953,3070,29760,6319,84896,7093,22849,3257,5728,84333,23401,9231,9562,84293,6585,403,53354,4714,10974,142910,54536,54805,3988,81619,54708,219348,26507,3437,3433,24138,9585,8513	862,197342,57554,55022,2923,538,8938,8195,84545,2959,10097,51285,7561,4239,56676,56975,3987,10325,79807,71,35,85329,151295,10499,50856,55015,6204,83990,553115,10000,8797,9294,55656,8165,259230,57333,60506,58493,823,29883,201931,867,64324,22916,5585,1015,8061,1139,8888,2702,221472,79570,5626,79582,22949,6817,28316,28964,29958,10465,9595
chr11q14	27	58487,79053,7299,8301,79731,8726,29984,4718,84233,2915,65084,10003,25884,219595,5547,1075,26973,24145,120114,50507,4975,8322,10714,220042,54843,23682,11098	5601,3799,4239,83447,23314,115426,91768,64581,3718,3604,120227,26135,11030,29895,51126,65977,4190,112,2774,1361,8943,8419,11178,79594,3812,2167,27036
chr10q25	37	9148,3167,2253,5223,8036,5076,9748,9531,840,5309,9644,92482,9937,142940,57678,120,3983,2263,2834,7390,56647,6934,6001,119391,9446,6975,11196,282996,10570,7511,9126,119392,1847,3434,6571,2674,1755	6565,56895,84193,72,408,5648,23080,10524,196883,60343,55379,1121,51071,3306,4352,768,54332,366,1398,51439,54,22848,2186,6781,79679,996,5563,30816,85440,54407,2322,729230,23268,59344,143570,4837,170692
chr11q12	94	5526,4054,81876,9066,643834,80829,80789,3619,113130,54972,710,219541,117144,2101,79080,374393,63901,9246,10482,85456,84689,23360,10072,219972,9302,9301,9300,9356,6811,9299,6809,22917,10394,9298,5553,6520,1937,23193,219539,219537,27339,9404,747,6749,643847,23769,3992,3995,9415,220001,1270,27314,5837,79842,51296,219970,11251,931,2206,23642,932,9219,64232,80150,54979,1351,91683,26229,5024,11145,54860,5007,7356,54949,83661,143689,79026,1642,245802,64852,256364,1128,219988,29907,26519,1500,51035,745,349667,923,64231,51338,23220,10249	4121,1029,3267,29923,248,6801,6926,79838,8766,8242,170622,22829,160622,480,28894,1234,11045,56895,3123,5929,55080,5322,1535,7186,3293,83737,962,9322,51213,55750,6303,151056,199720,91584,6018,5822,5580,23230,1793,6675,5118,57546,3229,23650,58530,51433,8313,28998,26521,183,3738,3494,50511,650669,8574,8685,6854,4698,170680,23731,4771,9456,54808,10491,25830,10276,165631,22803,8568,9099,55521,1844,5956,5090,197,10993,65095,9470,135935,285440,23659,58529,6569,148398,5273,3806,8440,50507,2825,94121,51095,6996,6300,79863
chr11q11	11	90993,6947,28992,57410,51144,5091,29015,10798,9376,114900,8986	283820,10407,131,54505,29969,80341,266743,57050,9666,79956,6898
chr10q26	65	5654,92170,84504,9679,101,55760,26033,2018,143187,10579,119559,27287,84632,1793,2849,26584,55844,56165,64376,8433,4288,92565,93426,255082,64077,11101,259217,118987,253738,51363,59338,5406,5728,8661,664,50624,26098,118856,256536,1488,50632,119587,22841,55717,8038,4942,143384,340719,79892,4255,1892,196047,2674,282974,22876,118471,85442,3632,503542,282973,5407,5791,5408,282969,54764	1811,337,26137,51390,4772,5009,140545,2646,4112,57129,60467,645832,222962,2208,92342,2968,8030,1522,5015,23550,153443,1607,28976,8820,8568,140803,65266,6553,9584,90933,3744,11184,26819,729857,9134,114548,51377,388588,5689,50616,3684,23095,23762,10105,10865,128553,692088,26266,604,7903,83795,3191,10174,3141,55227,23032,6588,9322,6445,11343,65057,84164,439921,892,124857
chr20q13	129	1908,23315,1591,56731,9217,6790,387521,64405,84619,8480,1137,128408,84969,60437,8785,26164,85366,90199,149775,149708,8771,4661,4605,10564,387522,11083,100,10955,5509,8675,6227,5360,27304,140685,26013,7165,3911,655,6725,149986,128486,81027,3755,26205,2832,23394,5476,63916,55816,5203,23613,2778,55544,85441,55734,23626,6780,9825,4159,55653,81030,8537,79444,7529,6615,5105,112858,57403,8813,11054,441951,140628,80331,26039,50861,63935,28231,11142,4923,140689,10079,116092,7022,140825,55738,128553,10139,51497,7335,10388,5688,1434,5753,128602,9334,84612,6874,116154,3745,1917,128497,55905,57167,5770,57580,54994,10005,81928,54345,3785,51750,1522,10110,57473,11065,24148,55257,2139,140690,1002,56937,1299,11255,90203,4773,1051,57468,10287,54963	3814,27348,11238,117245,1259,3467,116285,9732,139728,10229,4744,254173,5077,1289,6782,221002,80308,114294,2940,6289,254042,6876,84504,54432,1236,8745,10143,2157,64320,79660,2952,4615,3933,10158,57110,23542,2151,22798,222236,1412,8284,10102,64374,9839,6949,29931,8028,10224,146395,83732,8968,9320,2004,3383,5493,9144,92211,23408,3607,3032,346007,29799,84441,5657,54979,55303,1469,51566,9913,339344,11096,23314,3120,7596,54681,10057,23621,25,51548,6235,1396,139716,3575,440138,4246,57690,253970,25814,6048,4300,4807,128,51218,205147,9168,64802,145946,1548,6208,444,10047,1540,192683,5316,220963,79772,84898,23780,1844,22995,7516,150372,2589,87,2041,60496,79710,53833,25896,5450,325,23160,5930,84547,4931,7295,1527,3903,1787
chr14q	7	2972,6235,9369,7528,55384,9950,10598	29085,51604,260436,525,10656,6927,1595
chr5q34	17	3182,1812,23286,3779,4488,55568,25929,84868,2554,2559,2324,79646,1843,1879,26999,27430,2299	11166,55156,6631,9400,10351,135892,662,3269,92342,200315,8676,3547,54972,9689,3281,80270,286046
chr18q11	25	55364,6632,361,2627,91768,114799,6093,6875,5932,57534,6760,4864,8780,83539,80816,4436,171586,114876,59340,9331,284252,25925,26256,3909,6563	776,51177,7572,3765,84464,11191,5192,8481,6894,7434,57048,58498,2591,5370,570,10238,10746,978,966,3915,93661,4000,55287,112858,1409
chrxq21	33	50945,8823,4675,56062,695,6998,6906,57526,27328,64102,7552,7114,5631,140886,1349,55859,29935,1121,5456,51566,9823,51309,11013,5354,2332,546,27330,27334,27286,2717,117154,94121,79983	3344,1101,200316,51517,7503,9690,10048,8692,4201,55846,256076,486,27352,6159,56992,83737,2005,114783,5024,22985,3321,8260,654,79075,595,79989,5431,8831,10864,57565,2891,56262,50632
chr5q23	41	115123,2878,153241,2661,4015,9542,1958,1036,7320,10111,8382,25816,28965,9509,1437,4001,613212,6643,51397,337876,5515,28966,57507,2201,51808,9604,3565,3562,3567,819,6558,4762,3673,96459,57556,153443,5480,3659,147,1839,2172	27257,23205,113263,9070,6428,9341,3692,5511,9937,4524,10434,55034,3120,155465,50624,8851,1879,64847,6575,10581,5580,3929,23201,8813,201164,51270,9241,7200,83639,23529,51634,6521,1278,657,93099,9364,3207,10919,7515,5153,2239
chr5q21	21	133482,10007,9627,9140,80315,64097,54826,2241,6728,23262,285704,64839,22836,324,353189,4124,814,7903,93166,4163,1946	4200,9093,54801,11062,11137,54795,23244,167691,11070,64220,239,1397,9514,1215,10489,3002,80024,2932,7189,112802,5554
chr4p15	28	886,132864,55300,80333,8310,51088,51091,55203,29945,5860,57620,10891,9353,10568,51056,952,254251,7358,57545,64151,1665,116984,23216,9982,202018,57733,8842,3516	4439,6100,415,9529,57153,10129,3241,10531,8337,8886,54504,124,3581,10347,2690,8930,80036,55824,1605,3880,55290,169044,84465,9533,1608,84441,1286,23321
chr4p14	18	7096,7345,768211,55728,419,57728,55584,11019,3093,651,81793,152831,26980,55276,23244,92689,5981,10396	158521,79924,1234,9374,4897,79807,5716,3995,51199,667,84230,92345,57616,6845,27285,7439,9045,79711
chr4p16	78	80273,3166,10296,53834,55330,10333,80306,9364,57533,152877,94031,10417,285498,3425,57654,10460,132884,401115,3954,4487,118,2261,4636,54360,57537,92305,5158,54729,53407,1400,353497,79441,27065,5522,3064,6286,2121,60312,93624,116449,7469,339983,6047,2868,9948,51274,55646,93621,10861,579,23324,54872,79155,152789,1487,7700,9079,4043,10608,2580,285489,57732,84448,10815,9957,8532,55351,6002,10227,3083,56606,1609,285464,6649,7884,8603,8602,6452	84366,9592,84688,5425,10039,200014,902,574,5365,60439,23617,92312,1890,85477,56776,5481,1051,1398,114801,5745,60481,25764,7549,7080,5877,5569,79807,10813,79143,25836,1823,4750,54821,1277,2921,1469,148,26575,151636,9132,55801,51052,64116,255189,712,5566,130589,134430,57801,6625,25977,1016,5301,64754,6967,11031,49856,1043,687,64101,51442,201633,84532,22894,7474,84263,5744,3945,89792,163087,157848,55835,64211,1496,56344,121642,1442,7111
chr21q21	12	26046,351,29104,2551,116159,64968,4685,58494,114614,5651,54149,10694	79969,10558,9563,80335,57493,5110,54821,2919,84148,25759,8869,80725
chr4p13	7	10699,132789,6133,54502,60558,323,399	26787,10961,4826,50700,1104,8508,129446
chr4p12	15	2565,8929,2555,2557,285527,2560,80157,201780,57205,10744,1259,132299,57606,7294,10463	9241,56000,80320,2260,6675,1828,56922,154881,23435,140596,10950,3118,157855,79831,153020
chr17p11	51	8834,2310,2314,5598,11216,51168,10400,28964,6416,9611,26800,7566,8533,51393,3768,56953,92521,55090,23326,8844,51655,10626,10517,27077,6470,55244,54902,146802,146691,7732,201163,93649,125170,1362,4239,60528,201164,3996,201161,23495,9706,125206,79018,23164,10743,644815,91647,22905,224,218,54890	2886,51002,4689,26153,122961,23568,9828,84223,9791,2029,6372,123096,2346,54900,285943,22865,23022,7743,7436,2821,10437,5029,25874,116085,56681,55109,57162,5606,27347,4591,50940,51151,80031,8759,6358,740,6780,51666,4681,23175,26086,131096,3853,55619,123263,11102,5555,81502,4314,4150,29099
chr17p12	20	1770,9482,6143,136,1352,7775,780851,9487,64518,146852,6665,6341,9955,9912,7156,388336,7314,1140,5376,9953	5222,129563,51191,11346,26503,51547,1761,9541,115908,57132,51666,219539,27175,4598,9103,374897,57654,10911,6358,63922
chr17p13	163	59344,482,5306,55275,9212,124997,55135,56919,5338,1949,4619,4621,4620,4622,400569,4991,4626,83394,9552,5176,247,5345,116840,4335,388325,58485,8447,84817,10514,5376,5216,968,23399,1856,22861,29,23277,114826,84461,30851,8522,3000,124975,9135,489,255877,8711,1145,9196,7442,162515,162514,79142,79850,84254,55065,51087,432,242,284114,9744,9501,7157,22899,26168,246,1973,407977,239,9098,342527,10462,5198,5430,83659,9526,5187,388336,57555,7531,79003,11337,57048,57659,23135,1497,84225,284111,2256,1984,5957,8741,8742,443,6517,9340,84690,84667,124976,84268,81565,409,6844,51479,51009,23125,3682,5694,27043,63826,26001,51763,83547,23746,339168,4641,55720,23293,83460,9423,5026,162517,8402,64359,644139,5023,58191,9058,124641,8735,147040,92162,4628,1366,112483,1801,29098,23108,23729,1742,124935,6462,4927,50488,80169,29928,708,9032,146760,51268,8578,3090,6117,10594,54739,23533,50628,1107,1819,2874,51003,124936,1398	147798,25996,6164,6366,2623,2908,7319,84691,1954,122060,63925,56957,5138,115123,285848,5228,887,51247,162681,132625,7399,6482,80341,54900,3554,153218,1945,8293,5900,196528,11060,115948,57132,10964,55964,25831,84532,376497,752,83874,4247,54760,51123,3097,57630,4151,22999,2620,4603,4624,7070,583,3501,27290,2159,93183,25771,10610,10110,92979,114132,83743,57403,55325,26003,5565,5753,104,56257,146713,8498,5618,11249,220988,205,5678,5350,10276,80129,8509,10513,23380,10213,8975,4048,1234,8559,80020,572,5349,55626,28517,84106,9154,2528,6275,55729,5326,4666,10494,1553,129787,114131,4154,4773,23671,257144,5083,139538,219743,8294,7415,153768,56833,1785,80311,50940,9453,84246,7566,140688,284459,4133,10195,29763,79643,889,64598,6050,3861,79368,977,10940,130617,5194,178,10048,1947,57159,83548,23090,2526,54903,4159,25796,55143,811,1262,119392,126328,54103,91107,1268,1310,63027,54922,1718,1297,23547,56255,6307,2177,26354
chr6p12	40	3326,90523,81578,26036,23607,55227,222584,9532,667,9481,28978,10321,54511,89845,4172,114327,11131,53405,7021,83741,2729,221400,5558,85315,3605,401265,245928,347734,112744,27232,26268,2938,2940,2941,55166,221391,10231,22858,4224,25862	80230,54766,4739,51225,26578,5569,6362,4723,89777,10039,337,2810,50940,84888,1437,1968,147323,10955,225689,25942,56886,3811,1763,2558,79969,79725,5551,908,905,7014,9144,10786,60,7436,51560,220042,375056,10964,366,140628
chr8q11	18	6101,1581,4342,64321,10434,151011,767,115294,54212,9705,4986,5591,7336,79145,6917,1052,137902,96764	7597,118427,26575,60674,6591,3451,10767,23635,338376,8928,7380,132243,397,7290,27039,8572,5756,28832
chr8q12	22	54928,27319,444,8439,23678,4173,6386,137872,157807,55636,195814,6224,5324,57094,90362,114786,8836,26795,7419,55156,9760,23212	1080,1062,6891,10512,92745,50807,5860,51575,93035,1848,9957,60482,2733,624,79818,158809,7023,3014,3626,546,1072,8603
chr8q13	28	85479,10987,9650,81796,51050,80124,4067,23643,8989,2669,80243,9242,2138,10499,65986,54332,10565,27067,6129,23471,7013,9312,116328,79848,84675,157506,23213,1392	51673,3014,287,79827,55223,4135,84223,2219,158866,136647,79621,84132,23158,57132,7293,8883,11222,83992,358,3603,6328,28461,7980,22808,1594,340024,8553,4522
chr7q	7	5294,11333,10552,10095,5645,3315,7980	54768,139818,7138,7373,3885,53918,1107
chr7p	3	11014,165,10457	5577,92797,266743
chr7q22	81	84176,7455,5577,563,55904,10734,84124,10071,56996,60561,56257,9179,7551,79571,375612,79706,10467,5649,43,64599,2050,64921,58160,51024,2845,22853,3912,402682,2990,23660,3268,245812,1750,5701,1749,26024,27000,7205,10248,5379,10980,10447,57154,55063,7586,7425,8896,89122,1174,80228,221914,136227,29990,29992,6733,57876,4584,5001,64598,93408,10898,222236,9512,7036,168451,79027,79872,10135,5118,222229,55973,51412,26959,10156,346606,55971,83787,1523,11062,140453,54784	3621,10776,9910,388389,1641,8302,50945,5018,10554,375189,6748,57834,405754,64067,27319,7347,10549,7942,7173,26267,3689,6309,115352,2690,9990,138429,50489,4507,5202,64005,57621,2159,26747,6655,3985,2232,23025,51130,7379,84173,51052,26275,55323,85320,9628,257,57198,801,7855,93611,377,7533,4760,961,9021,9364,6945,11329,22907,83481,79783,6750,119504,196500,163,8711,146279,7417,219749,1791,1281,4704,5241,30000,51440,9567,10817,54677,23397,2592,55766
chr21q22	109	3150,10317,6453,150084,6450,7307,81543,1409,25825,9510,11096,757,29947,53347,80781,5116,29980,9619,2618,8566,3763,2114,326,571,3772,54097,8867,8568,56894,874,54014,89766,54102,94104,23076,59271,6573,23562,873,3588,23515,1292,3753,9992,1291,11077,6493,10841,6647,64699,7109,5316,755,54069,89765,150094,2897,116448,7074,10215,4599,4600,1826,8888,5822,54020,1476,54101,53820,56246,84677,257203,8624,3689,10281,7267,1827,7032,7033,7031,861,4731,6285,1859,754,10785,7485,9946,9073,6526,3141,4047,3275,54039,5121,3460,5211,51227,7226,3454,30811,3455,5152,23308,2078,191585,6651,23275,875	26147,1298,283742,2044,378938,43,4753,23098,1414,195828,57582,29969,55611,2804,5770,6202,81894,84795,282991,6616,55127,29114,144455,84938,23608,348932,3070,79977,8989,87,222643,4294,6120,904,1302,25776,83452,6870,51247,26517,5531,58513,9084,7812,126326,26039,326625,64284,9382,768206,10817,27231,3419,79901,5223,5067,6754,25804,269,93380,137196,9246,253017,64928,5985,8322,3077,23368,54840,4586,56242,121601,724102,55644,122970,8654,8294,50831,2928,1677,7035,729230,340061,2979,5450,51193,2792,3211,126792,3176,56898,23439,3782,9145,10389,6328,5589,6505,9023,168544,5091,2850,79441,64837,65989,8898,10982,266812,80254
chr1q41	25	55699,3142,7042,64746,7399,64757,83881,4139,4931,1131,55532,8560,388743,2590,55105,57165,11221,54996,127018,252839,2104,2058,51133,824,3776	50943,84955,9514,253558,6550,5139,2526,680,10983,10936,64924,54828,57663,56882,952,11149,161247,55501,6838,26046,2740,6615,10252,823,7080
chr9q13	7	7763,26578,8395,5239,9414,2650,320	2868,283377,26228,55259,29895,63893,54784
chr9q12	4	56033,79937,9380,5082	3125,741,9899,3554
chr2q11	38	81562,6549,23020,129868,11250,10190,1261,23505,7549,9448,9595,51455,55654,150763,26504,7535,51601,84620,57730,80705,6574,493753,129531,9391,9486,10913,200539,54910,3631,90342,23397,6160,6819,93082,3899,1844,150696,254773	8303,5597,56894,90864,8795,81493,181,57647,25927,5837,65080,10825,2696,50856,60436,23500,5863,57062,574029,196383,55789,3973,5412,9581,5814,84932,60490,8575,8647,3320,2912,93589,219285,54977,9859,57130,27127,23368
chr1q42	60	3707,27097,148789,23219,8290,2786,27185,128178,55746,88,1130,6262,64801,127602,8564,163859,440730,128308,2271,84033,54627,7159,2052,3775,83932,375,149111,8476,3020,9015,7326,7257,51742,388753,574029,58480,8443,3930,5867,6905,359948,10637,6894,9804,7483,6726,51127,149371,286826,54583,81559,79605,84976,183,7044,126731,10753,10638,80232,22796	54935,54899,54487,49855,6920,170825,64283,9223,3126,8131,149233,283685,10346,152831,51067,55070,7634,9743,26256,7038,2524,5161,585,3782,79005,427,7165,55771,11269,25804,9958,1265,2258,57619,253430,4289,9088,3623,1002,9644,196883,4076,8292,29942,55502,221223,29915,63876,51128,80243,7223,353135,3213,5873,54106,116938,57646,3127,3109,11153
chr2q14	25	55240,2995,84365,2736,6344,51141,129684,200350,274,27177,29842,84269,140738,23332,96626,3557,5775,130013,1290,55677,10213,27178,10461,27179,26525	51726,1340,9631,348,4915,5373,4137,51154,6184,493753,26820,5790,8303,8448,6894,57111,3092,5358,25906,5193,283629,79895,162333,4045,6748
